YEAR_BUILT,SQUARE_FEET,NUM_BEDROOMS,NUM_BATHROOMS,LOT_ACRES,GARAGE_SPACES,FRONT_PORCH,DECK,PRICE
1979,2729.467121177157,6,2.0,0.5,3,1,1,351920
1990,4152.267210565063,6,1.5,0.76,2,0,1,601740
1998,2645.0470831461917,6,2.0,1.42,0,0,1,403057
2011,3689.0871757454997,6,2.5,0.8,0,0,1,622863
2001,2201.0618167176267,3,1.0,1.24,0,0,0,303759
2010,2307.985627804771,6,2.5,1.0,2,0,0,443697
1990,2351.254271795492,4,2.5,0.96,3,0,0,344588
1998,3954.7484377580186,4,1.5,1.2,2,0,0,598712
1983,3176.115560154299,3,2.5,0.99,1,1,1,393767
1993,2506.552939067355,2,1.0,1.07,1,1,0,312032
1990,5143.158654555363,6,3.0,1.31,2,1,0,781123
1983,3788.463088391817,2,2.5,1.03,3,1,0,506219
1986,3929.5924689740427,5,2.0,0.55,1,0,0,527688
1986,3195.357050302635,4,1.5,1.16,2,1,0,424203
1982,3386.2862060026973,5,1.5,0.69,2,0,1,435792
1997,2649.18726962725,3,2.0,0.99,3,0,1,407228
2014,3876.6766122914214,2,1.5,1.35,2,1,1,649251
1998,2746.3283157068017,4,2.0,1.19,2,1,1,424799
1984,2626.263265980246,6,1.0,0.81,3,1,1,351089
2005,3278.4880480358106,5,2.5,1.13,1,1,0,541223
1986,3571.2159823841303,3,3.0,1.05,3,0,0,506432
1986,3930.711926620958,2,2.5,0.89,1,1,1,510456
1996,4407.816600867457,6,2.0,1.17,0,1,0,653722
1991,2210.4609407632447,5,1.0,0.54,0,0,1,264669
1994,2905.669005610802,4,3.0,0.94,2,1,1,439950
1977,4296.024722515778,6,2.0,0.96,0,1,0,538803
1999,1938.571272261889,2,1.5,0.84,2,0,1,275885
1999,1313.2865447362994,3,2.0,0.92,0,0,0,170792
1997,2919.220993016277,2,1.5,1.42,3,0,1,436683
1995,3068.1418574172703,3,3.0,1.18,2,0,1,462921
1998,2631.6852376276156,5,1.0,0.68,2,0,1,394952
2003,2699.217318278688,4,1.5,1.11,1,1,1,419032
1991,2258.781812515998,3,3.0,0.84,0,0,0,286417
1995,4398.711129682155,3,2.5,0.8,0,1,1,619306
1976,2014.1899519675053,6,3.0,1.01,1,0,1,222278
2003,2932.063173339864,5,3.0,0.85,0,1,0,467559
2003,3624.599559772083,2,2.5,0.87,2,0,1,564239
1995,2857.0482559855336,6,2.0,1.06,3,0,1,459457
1994,3514.9018131840694,3,2.5,0.87,3,1,0,527785
2007,3503.9857305300093,3,1.0,1.02,3,0,0,570897
1996,2669.7682710666986,4,2.0,1.32,0,1,1,375265
1992,2350.7396355165124,4,2.0,1.09,3,0,1,348960
1985,3653.5176686489694,3,1.0,0.39,2,1,0,458877
1998,3535.7518660636697,5,3.0,0.52,1,0,1,543162
1985,3279.4253832095524,4,2.5,0.78,3,0,1,456113
1991,3670.942732692518,2,1.0,1.27,3,0,0,509691
1996,3284.445760162279,5,2.0,1.26,0,1,1,476566
1984,4121.6858637638725,6,1.5,1.05,0,1,1,541502
1994,2493.659989077127,4,3.0,0.78,1,1,0,360748
2010,2128.9471028094567,4,2.0,0.49,1,1,0,366692
1993,3762.687935112474,3,1.5,0.97,0,1,0,501453
1979,3417.7879067903823,2,1.0,1.18,3,1,1,410368
2011,2236.458640990021,3,2.0,1.12,2,0,0,402268
1979,2457.285211112122,3,2.0,0.77,3,1,1,285142
2007,2864.3635186820698,6,3.0,0.69,0,0,1,485004
2002,2673.839577895061,3,2.5,1.46,1,0,1,420475
1968,2117.513513383032,6,2.5,0.73,2,0,1,201077
2007,3290.711495361344,2,3.0,1.06,1,0,1,529506
1986,2343.5801770281646,6,1.0,0.83,3,1,0,318987
1993,2634.360835581424,6,1.0,0.86,1,0,1,368054
1981,3277.757984578116,4,3.0,1.0,2,1,1,431663
2001,3194.22737380944,3,2.5,1.21,2,1,1,504784
1990,3689.785859852098,4,2.0,1.18,1,0,0,511167
2006,3615.6027309060573,5,1.5,1.18,3,0,1,612540
2009,2673.1715379631078,2,2.0,1.07,1,1,0,432025
1998,2687.6715811312947,4,1.0,0.92,0,1,1,366950
1989,2799.371534050487,6,1.0,1.09,1,0,1,376255
1990,3760.427519107657,4,1.0,0.8,3,1,1,531064
2008,2906.7119632982444,3,1.0,1.26,0,1,0,444906
2013,2516.414772279368,4,2.5,0.82,2,0,0,467262
2000,3076.3262021585892,4,1.0,1.39,2,1,0,472298
1990,2472.3582085022126,6,1.5,1.51,0,0,1,331003
1996,2855.477572036231,5,2.5,0.79,2,1,0,442671
2006,2068.434805628617,2,1.5,1.0,0,1,1,302765
1996,3690.006393473653,4,1.0,1.23,1,1,1,526950
1998,3038.985656700906,3,1.0,0.83,3,0,1,453297
2014,3717.975201754548,3,1.0,1.13,1,1,0,609646
1997,4463.37128418727,5,2.0,1.37,0,0,1,660055
2002,2855.169373507102,6,2.0,0.75,1,0,0,459525
1987,3019.832728081545,6,3.0,1.2,1,0,0,430974
2001,4221.324883186276,5,1.5,1.0,1,1,0,645698
2011,4221.9750828791375,6,1.5,0.63,1,1,1,700246
2005,2846.8113348238685,2,1.0,0.87,3,0,1,450071
1992,2288.9235036081736,6,1.0,0.87,2,1,0,326388
2000,3303.0690412873664,6,1.0,0.77,2,0,1,517010
1986,1893.126082098707,4,2.5,1.01,2,0,1,241618
1991,4285.510489238284,6,3.0,1.11,0,1,1,624476
2000,3566.166178618443,4,1.5,0.9,3,1,0,560924
1990,1645.5029075084205,5,1.5,1.01,1,1,0,204475
1986,1655.9729985345061,5,3.0,0.87,1,0,0,206445
1990,2415.5204452340267,3,3.0,0.84,3,0,1,349928
2002,3953.3370955268124,6,1.0,0.98,3,0,0,642700
1993,3797.3806504897548,3,2.0,0.94,1,1,1,528707
1993,2460.697320560276,6,1.0,0.88,3,0,1,372304
2000,2910.4183143697246,2,2.0,1.54,0,0,1,414662
1989,2099.793511143942,4,2.5,1.34,1,1,1,277569
1991,2837.88921149474,2,2.0,0.73,2,1,0,376633
1998,2171.6928969631826,5,3.0,0.65,1,0,0,340503
1985,2774.405487845399,4,2.0,1.09,2,1,1,362510
1992,2574.637999179711,3,1.0,1.27,2,0,0,345245
1981,2487.135950336885,5,1.0,1.05,2,1,1,293820
1990,3256.092411691725,5,2.5,1.12,2,0,0,477713
1998,3459.6780572307102,2,1.0,0.9,0,1,0,462451
1994,2627.1499050780703,3,3.0,1.02,1,1,0,374372
1982,3269.078634341955,5,1.0,1.21,3,0,0,433511
2008,3258.0596068677455,3,2.0,0.76,3,1,1,550108
2015,3188.4510664330787,5,2.0,1.05,2,0,0,584017
1993,3201.2278495299774,4,1.5,0.87,3,0,0,470734
1989,3274.4100397476714,6,3.0,0.79,0,0,0,458011
1991,2587.8698311771936,6,3.0,1.3,2,1,1,402680
1990,2485.7518733287857,4,1.5,1.1,3,0,0,351862
1995,2302.050679324308,3,3.0,1.1,3,1,0,361807
1997,3663.633251161409,3,2.5,1.16,3,0,1,569444
1992,3550.025017832746,6,3.0,1.27,2,0,1,551553
1982,3323.5444657892663,4,3.0,0.75,3,0,1,454781
1998,2790.450012852443,6,1.0,1.13,1,0,0,420517
1995,3259.020328727823,4,2.5,1.15,2,1,0,493603
1997,4719.702018223361,3,1.5,0.8,1,0,0,677455
1991,2575.6750059800747,4,2.5,0.93,3,0,1,382801
1989,3124.8138417992236,4,1.0,1.35,2,1,0,423972
1983,3281.388863108271,5,2.0,1.06,1,1,0,423108
2003,4646.368275832491,3,1.5,1.05,2,0,1,715205
1982,1282.5449511746444,2,3.0,1.34,2,0,0,122481
1997,2554.319829892725,4,1.5,1.27,1,0,1,369697
2002,1539.0319257159995,3,2.0,0.73,2,1,1,246804
1995,3372.905474065487,2,2.5,1.0,3,1,1,503435
1991,3324.0857928841574,4,2.5,0.58,0,0,0,444812
1996,1517.6893483652782,2,2.5,0.81,2,0,1,212303
1984,3150.6228558823345,5,2.5,1.38,2,1,1,435793
1972,2304.4677086746315,3,1.0,0.83,1,1,1,183120
1990,2713.4386465191983,5,3.0,0.79,1,0,1,383865
1989,3261.1866546557417,3,2.5,0.91,2,1,0,450327
1991,2974.2306198829365,2,1.5,0.87,2,0,1,391684
1983,3682.1867578960396,3,1.5,1.27,0,1,1,443878
1980,2733.2497350033605,3,2.5,0.94,2,0,1,326587
1996,2728.0636480785156,3,1.5,1.19,3,0,0,409559
2009,3389.297981130968,5,2.0,1.24,3,1,1,601994
2018,3403.1780614464337,3,1.0,1.37,1,1,1,586026
1987,3275.6077142828326,4,2.0,0.73,0,1,1,412291
1987,2607.185107053231,6,2.5,1.19,0,1,1,346427
1983,3348.173698211426,3,2.0,1.25,0,0,0,400976
1976,2579.992614235004,2,3.0,1.1,1,1,0,268498
1981,3776.0038629142737,6,3.0,1.11,0,1,1,498050
2006,3495.488699141981,3,1.0,1.16,3,0,0,566723
1987,1990.8836131510939,6,2.5,1.32,1,0,0,270932
1991,2275.7053464863193,5,3.0,0.91,1,1,0,325005
1995,1932.2211381782124,4,2.0,1.33,1,0,0,274783
1997,3445.4131050912447,2,2.5,0.81,3,1,1,521461
1995,4211.811832483746,4,2.0,1.49,2,1,0,634121
2002,3557.590211751046,6,3.0,1.23,0,1,0,572088
1976,1874.2040795032758,3,3.0,1.03,0,0,0,156580
1993,3262.334376053826,6,1.5,0.55,1,0,0,465100
1997,4101.134924411959,3,3.0,0.97,2,0,1,624720
1981,3420.5260030738636,6,2.0,1.01,1,1,0,443228
2003,3776.7562156614986,2,1.5,0.96,2,0,1,573413
1993,3850.699374133325,4,1.0,0.63,0,0,1,512054
1985,3505.299056701664,6,3.0,1.53,2,0,0,513744
2007,3969.20513269531,6,2.0,1.08,0,1,0,641580
2000,1886.250009586913,3,2.5,0.55,2,0,0,293687
1990,3764.4971302462036,6,1.0,1.32,1,0,0,529474
1984,2157.925326320653,6,1.0,0.94,2,1,1,267788
2005,2855.0475224706497,2,1.0,1.42,0,0,0,414557
1994,2837.4850724753605,2,3.0,0.94,3,0,0,424722
2000,2776.6072260368232,2,1.0,0.84,3,0,1,414091
2005,2087.2224425172144,5,1.0,1.17,2,1,0,355633
1986,2401.959843250466,2,2.5,0.85,1,1,1,280543
2009,3209.225911052109,5,2.0,0.89,0,0,0,524733
2005,3658.927050770927,4,3.0,0.81,3,0,1,620989
1992,2527.850874162282,4,1.0,0.65,2,0,0,338927
2000,2408.5769849673034,6,2.0,0.79,0,0,0,368136
2012,2654.5499555731058,3,2.5,1.17,1,1,0,463232
1990,3264.4807911357457,3,3.0,0.78,3,1,0,476372
2002,2197.4028582867923,6,2.5,0.68,3,1,1,397310
2006,2826.831058181936,3,3.0,0.94,0,0,1,448124
2019,2468.066288497926,5,3.0,1.23,0,1,1,483659
2008,3241.8172676117147,6,2.0,0.96,2,0,0,565672
1987,3013.847533418608,6,2.0,0.74,0,1,0,393177
1979,4270.7271578315285,6,1.5,0.72,1,0,0,548909
2003,2061.622344633936,5,3.0,0.8,3,1,1,381243
2005,2970.772713139581,3,1.0,1.0,2,0,0,465615
1997,3522.219030850641,2,2.5,1.18,0,0,0,493532
1979,3798.414121294741,6,2.0,1.28,3,1,1,523962
2014,2568.470330838511,6,3.0,1.27,2,0,0,514320
1999,3811.8207625745918,4,2.0,1.24,0,0,1,560373
1979,3743.6836089140306,2,1.0,1.05,0,1,1,412302
1999,3312.7477813255437,6,2.0,0.46,3,1,1,538812
1990,2453.7470596684825,5,2.5,0.91,3,0,1,369212
2013,3264.767418069378,2,3.0,0.97,1,1,1,554265
2010,2643.0587818501544,3,1.0,0.95,2,1,0,440708
1977,2425.2674653930885,2,1.0,1.09,0,0,1,205140
2014,3846.178445171625,3,2.5,1.04,3,0,0,680026
2009,4383.566629658815,3,2.0,0.69,3,1,0,722884
1988,1982.867687047422,4,3.0,0.69,1,0,1,252780
1997,4124.399152837075,2,2.5,1.08,2,0,0,612359
2007,3513.8496462388634,2,1.5,0.77,3,0,0,566127
1988,3137.0057656766285,4,3.0,0.92,0,1,0,414350
1982,3792.1195330204228,3,3.0,0.81,2,1,1,500967
1995,2447.5415297348936,6,2.0,0.73,3,1,1,393081
1993,3163.349048692864,3,2.0,1.23,1,1,1,437952
1977,4208.778090689346,5,1.0,1.36,3,1,0,551716
1998,2449.6504769506755,2,1.5,1.09,2,0,1,351297
1995,3178.2829334619933,2,1.0,1.02,1,1,1,422042
1980,2990.8356511978577,2,2.5,0.84,1,1,0,338725
1995,2554.35631617483,3,2.5,0.96,1,1,0,360053
1988,3236.221196761053,6,1.0,0.15,2,1,0,437683
1989,2547.7061048591027,5,2.5,0.94,0,1,0,333755
1979,2894.786324012027,2,3.0,1.2,1,1,1,332217
1988,1772.3964460149023,6,2.5,1.11,3,0,1,270009
2001,2935.1675174071356,3,1.5,0.82,2,1,1,445075
1993,2564.0017774660905,5,1.0,0.54,0,1,0,327700
1996,1739.3328640937732,5,3.0,1.08,0,1,0,257099
2001,2606.8157760293943,3,1.5,1.16,3,1,0,415922
1997,4661.256656949598,5,3.0,1.12,1,1,1,715988
1987,3063.315960093344,5,1.5,0.92,3,1,1,430797
2002,2501.3968974676395,6,2.0,1.37,1,1,1,415759
1973,2781.0751745578455,4,3.0,0.95,3,0,0,331411
2013,1957.2651878058675,6,1.0,0.67,2,1,0,378639
1999,3102.7527839693075,5,3.0,0.71,2,1,0,501062
1997,4552.978061363343,4,2.0,1.19,2,0,0,690796
2011,2963.760327556219,5,1.0,1.38,0,0,1,490264
2005,1518.5548488822037,3,2.0,1.06,0,0,0,233683
1999,3128.2593117284864,5,1.5,0.63,1,0,1,466188
1984,3661.5907114885827,6,2.5,1.26,2,1,1,520638
1972,1951.6848925593154,4,3.0,0.76,1,1,1,169152
1990,2415.230861315041,3,1.5,0.86,2,1,1,312684
2000,3147.815545372684,2,1.5,0.74,2,1,1,460772
1998,2684.865453509877,6,1.5,1.38,2,0,0,430929
2012,2165.9944188989184,5,3.0,1.09,3,0,0,446249
1983,3164.723270424729,3,3.0,0.84,1,1,0,397308
1996,3677.4924814045044,4,1.5,0.81,1,0,1,526273
1988,3117.041313214084,4,1.5,0.81,1,0,1,402206
1980,2096.3786029023568,4,1.0,1.0,0,0,1,189456
1990,2710.1100352163216,4,3.0,1.01,3,1,0,406666
1992,3152.70299310147,6,2.5,0.83,0,0,1,447855
1993,3909.2753378567395,2,2.5,0.68,2,0,1,554091
1998,3433.193401239181,6,3.0,1.31,1,0,0,549629
2000,2697.5828056304817,2,2.5,1.04,1,0,0,397737
1990,3340.299069376488,4,1.5,1.37,3,0,1,484094
2001,3461.7623802950725,4,2.0,0.97,3,1,0,558814
2015,3709.839569377972,2,2.5,1.47,2,1,0,646025
2007,3391.880993074408,6,1.5,1.32,0,0,0,551082
1997,2490.880782523692,4,2.0,0.46,3,0,1,385532
2006,1552.5933330234332,3,2.0,1.09,0,0,1,244238
1998,3386.923656400171,4,3.0,0.87,3,1,1,546088
2001,3294.2069585218023,6,1.0,0.64,2,1,0,518731
1984,3287.5934297063613,2,1.0,0.8,2,1,0,395139
1996,3186.4075098542758,2,2.5,0.86,3,0,0,478361
1998,2772.343935166591,6,2.5,0.9,1,1,1,436851
2007,2742.759134109263,5,3.0,0.87,0,0,1,459463
2001,2687.031060564062,4,2.0,0.91,1,1,1,411704
1982,2244.9712456287584,5,2.0,1.09,1,1,1,263095
1988,2867.9868378038914,5,1.5,1.48,3,1,1,414898
2008,3185.6011953389566,5,1.5,1.16,2,1,0,542740
2010,3169.590443971356,4,1.5,0.79,2,1,1,534788
1996,2534.8048779233163,6,1.5,1.13,1,0,0,379670
2007,3510.710207559843,6,3.0,1.04,1,0,0,602206
2011,3859.8013835465263,2,2.5,0.85,0,1,0,609220
1993,4328.042771980989,6,3.0,0.98,1,1,1,653906
1985,1809.5543513068815,3,2.5,1.59,0,0,0,192783
1995,4173.901052965632,3,3.0,1.36,2,0,1,631485
1992,2485.3635211373694,6,2.5,1.42,1,0,1,371604
1989,1990.3340088664181,5,2.0,0.66,1,1,0,253450
2013,4461.323513222941,5,2.5,1.31,0,0,1,746348
1993,2835.7441392012915,3,2.0,0.88,2,1,0,398561
1990,4250.566444633523,2,1.0,1.23,0,1,1,546034
1996,2350.023300866773,3,2.5,1.1,2,0,0,351503
1983,4350.030644723539,5,1.5,0.84,1,0,0,572604
1995,3539.744246276743,4,2.0,0.72,0,0,0,491761
2013,2176.8151740938424,4,3.0,0.82,3,0,1,438822
1966,2818.7995137861712,2,1.5,1.15,2,0,0,247569
1998,2956.941768859274,6,3.0,0.82,2,0,0,485841
1995,2553.284674291919,2,3.0,0.69,0,0,1,338342
1998,3427.403224024079,5,2.0,0.66,2,1,1,529010
1997,2135.1438118869787,2,1.5,0.75,3,1,1,309021
1993,2825.188853579989,5,1.0,0.72,0,0,1,369578
1986,2130.2777041653235,3,2.5,1.07,0,1,1,238091
1988,2113.217129466803,5,3.0,0.8,2,1,1,298982
2002,3211.7673502378843,3,2.5,1.07,3,0,1,525315
2015,3052.0525014027344,2,1.0,1.13,0,1,1,489757
2001,3868.221257193615,4,3.0,1.14,0,1,0,592333
1995,2714.8600136928676,4,1.0,1.17,0,0,0,359779
1983,4564.06325308854,3,1.5,0.83,1,1,1,584559
1980,1965.6008045333335,6,2.0,1.02,0,0,0,205140
1991,2550.518333401768,5,3.0,0.78,2,0,1,379277
2012,2095.990243428114,4,3.0,1.31,0,0,1,384048
1991,2482.5026551182727,3,2.5,0.84,1,0,0,327475
2015,2845.122656838419,3,2.0,0.96,3,0,0,526168
1991,3695.861557286738,3,2.5,1.05,3,0,1,542629
2019,2116.1611336382853,6,3.0,0.88,2,0,0,465624
1995,1941.429113128348,3,1.0,1.16,3,0,0,278614
2004,1301.338308146849,2,2.0,0.89,1,1,1,198550
1981,2476.3994226598656,2,1.5,1.18,2,0,1,271659
1988,2261.5802880574574,6,1.0,1.43,3,1,0,325687
1994,3759.3444645490445,5,3.0,1.08,3,0,0,595101
1968,2483.302705048195,3,3.0,0.5,2,0,0,229995
1996,2292.998332444333,4,2.5,1.18,3,0,1,369149
1998,2642.9072533944427,6,1.0,0.69,2,0,1,406786
1990,2145.429578313654,3,1.0,1.06,2,1,0,267714
1999,2532.154784339905,4,2.0,1.37,1,1,1,385373
2006,2922.9320912222247,2,1.0,0.9,1,0,0,436939
1978,1631.8745937018148,5,2.5,0.88,1,1,1,155481
1985,3045.4043909236552,6,2.0,0.74,1,1,0,402910
2007,3314.7841436094905,2,2.5,1.26,0,1,1,513617
2000,2953.3040603350387,2,2.5,1.41,2,1,1,456645
2003,2869.9848196354124,6,1.5,0.47,1,0,0,455047
2002,3709.4395651911514,5,2.5,1.68,3,1,0,629115
1998,3652.4372808052353,4,2.0,1.17,2,0,0,560415
1986,3809.088538194297,2,3.0,1.22,2,0,1,519663
1999,4353.945169733062,2,1.0,0.96,2,1,0,632491
1992,3669.9676313027367,5,2.0,1.22,0,0,0,513795
2012,2610.5489661454963,3,2.5,1.24,3,0,0,487682
2019,2168.006351367333,5,3.0,1.21,1,0,0,453350
1991,1567.6064000325007,3,2.0,0.81,0,0,1,167290
2001,2521.076305694925,2,3.0,1.04,0,0,0,368761
1992,2935.8771635172307,5,3.0,0.75,1,1,0,426631
1995,3546.885087607555,2,2.5,0.84,3,1,0,527132
2013,3264.8840065175445,6,1.5,0.62,0,0,1,551532
1988,3765.405136499801,2,2.5,0.52,1,0,0,490110
1984,900.7903318049457,5,1.5,0.32,3,1,1,82418
1998,2515.719807761085,2,3.0,1.19,3,0,1,400207
1993,4382.072731365157,2,3.0,0.79,3,1,0,649160
1993,2527.4562964445254,5,2.0,1.08,0,1,0,345318
1982,2804.204798221092,2,1.0,1.05,3,0,0,331380
1993,2978.4447605283644,6,1.0,1.03,3,0,1,452216
1990,1563.1843739016447,5,2.5,0.94,0,1,0,191077
1986,2470.3424841672595,2,2.0,0.59,3,1,0,309401
1975,3857.379429696164,4,2.5,0.95,2,0,0,480356
2003,2731.3166659394333,6,2.5,1.32,0,1,0,446997
1994,2418.305363604468,6,2.0,0.84,1,0,1,355345
2000,2684.6208047256655,6,3.0,1.1,0,1,1,429193
1985,3539.5728473331683,6,2.5,0.84,3,1,0,516035
1982,2742.7243382558454,5,2.5,1.03,1,1,0,344358
1989,3403.321726879662,6,1.5,0.88,2,1,1,486198
2008,2899.3922856506056,2,1.5,1.26,1,1,0,456308
1994,2921.475882544499,5,2.5,1.04,2,0,0,446321
1985,3188.480726531731,4,1.5,1.06,2,0,0,416672
1975,3596.8084058665468,5,1.5,1.11,0,0,1,408671
1992,3048.5681790054027,5,2.0,0.86,0,1,0,415185
2007,3364.9203316012345,6,2.0,1.26,2,1,0,583638
1986,2820.2248112700954,4,3.0,1.11,3,1,0,404683
1987,2581.8815855230055,6,2.5,1.09,1,0,1,356132
1987,3276.929055589827,6,3.0,0.67,0,1,1,446589
2009,4565.9555538352715,4,2.5,1.21,0,0,0,730543
2002,3058.5022648122426,6,3.0,1.04,0,0,1,494375
1986,3279.6429247520487,6,2.0,0.83,2,0,0,459396
2011,3762.38773725123,5,1.5,1.14,1,0,1,628958
2011,3851.8099446964293,2,2.0,0.67,0,0,1,597821
2002,3284.890766261332,6,2.5,0.82,2,0,0,547533
2002,3146.5218360350996,6,2.0,1.31,2,0,1,526628
2006,2752.1932813190006,4,3.0,1.16,3,0,0,495228
2007,2593.33375893001,4,3.0,1.44,0,1,0,435600
1986,3231.7649285917314,3,3.0,1.08,2,1,0,440964
2003,3313.0823162600364,3,1.5,1.15,3,0,1,531712
1982,2585.63668964487,4,2.0,0.97,2,1,0,317395
1994,3223.264742754911,5,1.0,0.6,0,0,1,432489
2008,3256.085360528205,5,2.0,0.99,2,1,0,558262
1984,1609.7264424212913,3,3.0,1.07,2,1,1,187508
2004,3036.305348009224,4,1.5,1.03,3,1,0,503395
2003,4297.059947624321,2,3.0,1.26,1,1,0,663458
2008,3086.5419407323584,4,3.0,1.16,3,1,1,555381
1992,4066.221644278514,2,3.0,1.46,2,0,1,591833
1992,1641.8197690102984,4,1.0,1.07,3,0,0,227322
1988,3294.436708939254,2,1.0,0.85,2,0,0,416915
2006,2617.8785980806797,2,2.0,1.13,0,1,1,394631
1996,2039.6996581797544,6,2.5,0.99,0,1,0,303304
1982,3065.221377728999,6,1.5,1.29,0,0,0,376633
1979,3349.6608556403207,5,1.0,1.04,3,0,0,428049
2003,3354.5444054914715,3,1.0,0.96,1,0,1,497581
1998,3192.2834339302776,2,1.5,1.68,2,0,0,471542
1992,2773.395537914129,5,2.5,1.38,2,1,1,419209
1979,4380.004188608907,3,2.0,1.03,1,0,1,547450
1999,2274.102633570161,6,1.5,1.14,1,1,0,355715
1985,4580.499039316295,3,1.0,0.91,2,0,1,605724
1992,3365.2250826266586,6,1.5,1.03,1,1,1,482733
1989,2790.5886219384347,5,2.0,1.15,1,1,1,380838
2011,4417.762465822855,4,2.5,0.68,2,1,1,740364
1993,3615.2741756223136,5,2.0,1.23,3,0,1,555741
2001,2265.411903692299,5,1.5,1.12,3,0,1,384111
1989,3578.7836259664477,2,2.5,0.78,0,0,1,456017
1988,2557.3742449531032,4,1.5,1.02,3,1,1,351406
1982,3294.558361416834,3,1.0,0.93,3,1,1,413133
2007,2855.9021248262748,2,1.0,1.1,2,0,1,449885
2000,2528.8569092676425,6,2.5,0.67,0,0,0,391878
1995,3201.989186384731,4,1.5,0.53,1,1,0,445748
1985,2953.5793329540334,2,2.5,0.5,3,0,0,383036
2001,4892.262646249,3,3.0,1.09,3,1,0,780189
1979,2308.1650309973647,2,3.0,0.69,2,0,1,251574
1994,5107.640656048515,2,1.5,0.93,3,0,1,742596
1996,3528.594520297049,4,1.5,0.99,3,1,1,536639
2008,2536.9160361044237,4,1.5,0.89,1,0,0,416387
1995,2269.7621979720166,5,1.5,1.07,1,1,1,324014
1989,2262.150838698133,5,2.5,1.27,2,1,0,325872
2000,3042.4750137928486,6,1.5,0.53,1,0,0,466821
2001,1725.7237220377235,4,1.0,1.45,2,1,0,275608
1997,4021.1302350096753,4,2.0,1.58,0,0,0,586869
1993,3319.6352214914737,4,1.5,1.11,2,0,0,477095
1969,3124.824045789491,6,3.0,0.88,2,1,1,366923
2003,3392.6375817517746,6,1.0,1.19,0,0,1,521745
2000,3104.23060041207,4,2.0,1.13,2,0,1,487584
1988,2284.072467477431,4,1.5,0.91,3,0,0,308760
2001,1987.2820069274194,4,1.5,1.23,2,1,1,319042
1982,2886.849693124207,3,1.5,0.74,3,0,0,356627
1986,3005.652094602533,6,2.5,1.19,3,1,0,446197
1988,2945.773393294367,4,3.0,0.8,3,0,0,428866
2003,2566.9975027458486,2,2.5,0.7,3,0,0,418049
2001,4462.808242154122,2,1.5,0.63,3,1,0,676371
2008,4093.3347542844813,6,1.0,1.12,0,0,1,650800
1999,2150.8767231444467,5,2.0,0.88,2,0,1,345831
1995,2685.891697819612,6,1.0,0.75,3,1,1,414133
1979,3016.961285376587,6,2.0,1.32,1,1,0,377344
2002,2167.76808550123,3,2.0,1.12,3,1,0,361965
1994,3427.6350376375767,2,2.0,1.54,1,1,0,477245
1992,2631.3859671903083,3,1.0,0.89,3,0,0,363057
2014,2889.0677717131352,3,2.5,0.84,0,0,1,488460
2010,4222.799081684034,5,1.5,0.75,2,1,0,702169
2001,1921.9156136143952,6,1.0,1.02,3,0,1,333587
1990,3786.956564417353,5,3.0,0.8,0,1,0,530043
1985,1838.804649929925,3,3.0,1.2,3,1,1,243820
2001,4324.608446295055,3,3.0,0.77,3,0,1,690241
1986,3515.934522150077,5,3.0,0.6,1,1,0,481390
1978,3431.4865871963416,6,1.0,1.1,0,0,0,401222
1994,4278.257988889785,6,3.0,1.2,1,0,1,654738
1978,4039.875057893077,3,2.0,1.44,2,0,1,512581
2002,3802.8101951222134,4,1.5,0.63,2,1,0,587371
1996,3307.317384286214,3,3.0,0.87,3,0,1,514147
1991,3873.6595744645565,5,2.0,0.81,0,0,0,533198
2005,3957.8994054787167,6,1.0,1.33,3,1,1,663634
1994,2589.6635081816567,2,1.0,0.94,2,1,0,342549
1983,2638.7678774012556,3,1.0,1.21,3,0,0,323965
2004,2558.079697666801,2,3.0,1.04,2,0,1,419311
2004,3350.3463097875842,3,2.0,0.88,1,0,0,515751
1995,2627.0869603873234,5,1.0,0.99,0,1,0,353913
1991,3334.1524727130827,4,1.0,0.93,1,0,1,444072
2002,4252.063823750299,4,2.0,0.95,2,0,1,667059
1988,2439.777370401022,5,1.5,0.69,1,1,0,308816
2008,3873.2789092937883,5,3.0,0.72,3,1,1,676791
2012,3492.8878373377675,2,2.5,1.07,0,1,0,562483
1984,2797.9609259572485,4,2.0,1.59,1,0,1,353544
1998,2684.8492951979133,4,2.0,1.23,1,1,0,401177
1999,3327.2616801914082,6,1.0,1.21,1,1,1,507239
1991,3770.209718804551,2,1.0,0.95,1,0,0,489781
1984,3256.6189577004043,4,2.5,1.14,1,0,0,423092
1982,1819.2149723084592,5,2.5,1.14,0,0,0,192482
1995,2257.7707366648,6,1.5,1.26,2,0,1,350065
2012,1997.5659565885135,6,2.5,1.23,3,1,1,425584
1980,2780.296703210921,2,3.0,0.85,0,1,0,299794
2001,2115.2121615972796,6,1.5,0.77,1,0,0,336331
1993,2665.1852223685746,3,3.0,1.16,0,0,1,362177
1988,1767.976204864626,2,3.0,1.18,0,1,1,192896
1983,2897.4177868122556,5,3.0,1.13,3,1,0,411562
1993,2311.5430885042633,4,2.0,1.16,1,1,0,319131
1997,3430.1954441815788,2,1.0,0.81,1,1,0,466679
1994,2226.4278323156623,3,1.0,0.77,1,1,0,280514
2012,1821.6355785600335,3,2.0,0.84,0,1,1,310845
1991,2996.7238560043215,6,2.5,0.79,0,1,0,418858
